,0
56541,"Edit task scheduling
"
56542,"Rebuilding all image thumbnails can take some time. Do you want to continue?
"
56543,"Negative X and non-integer Y not supported
"
56544,"How to fetch the next source layer at the next handled frame
"
56545,"Video encoding of frames done
"
56546,"Provider created a GdaServerOperation without node for
"
56547,"An internal error occured during saving Try to Save As...
"
56548,"Bug Buddy could not be run.
"
56549,"Insert File
"
56550,"Integral of the GaussFunction from 0 to x (area under the normal curve)
"
56551,"contains illegal characters
"
56552,"Enable accessibility keyboard plugin
"
56553,"The screen that should display the OSD.
"
56554,"Allow the presentation mode
"
56555,"Backend for the printer
"
56556,"Classic theme for KMines
"
56557,"Drop shadow blur radius
"
56558,"You have no personal PGP keys that can be used to indicate your trust of this key.
"
56559,"Splash Screen Theme Manager Install and view splash screen themes.
"
56560,"KPresenter JPEG Export Filter
"
56561,"Determines which processes to show by default. 0 is All, 1 is user, and 2 is active
"
56562,"*. xmlBARKDE Bookmark Files (*. xml)
"
56563,"Open each selected item in a navigation window
"
56564,"Hey, where has the object gone?
"
56565,"If any conditions are met
"
56566,"Choose the version of the Kolab Server you are using.
"
56567,"Thanks to Guido van Rossum and the Python team for this powerful language!
"
56568,"This message is encrypted, with a strong encryption algorithm. It would be very difficult for an outsider to view the content of this message in a practical amount of time.
"
56569,"Where to accept cookies from. Possible values are 0 (anywhere), 1 (from current server only), 2 (nowhere)
"
56570,"A tool with the same name already exists!
"
56571,"Read the comment on the ""Type'Hello '"" action first.\\ Qt Designer uses Ctrl+F4 for closing windows. In KDE, however, Ctrl+F4 is the shortcut for going to virtual desktop 4, so this shortcut does not work in QT Designer. Further, Qt Designer does not use KDE's standard Ctrl+W for closing the window.\\ This problem can be solved by remapping Ctrl+W to Ctrl+F4 when the active window is Qt Designer. When Qt Designer is active, every time Ctrl+W is pressed, Ctrl+F4 will be sent to Qt Designer instead. In other applications, the effect of Ctrl+W is unchanged.\\ We now need to specify three things: A new shortcut trigger on'Ctrl+W', a new keyboard input action sending Ctrl+F4, and a new condition that the active window is Qt Designer.\ Qt Designer seems to always have title'Qt Designer by Trolltech ', so the condition will check for the active window having that title.
"
56572,"Compositing is not supported on your system.
"
56573,"Back up and Restore
"
56574,"Creating an image gallery works only on local folders.
"
56575,"Error setting name for workspace to:
"
56576,"No INDI devices currently running. To run devices, please select devices from the Device Manager in the devices menu.
"
56577,"Seahorse Key Generation Assistant
"
56578,"Font Installer This module allows you to install TrueType, Type1, and Bitmap fonts. You may also install fonts using Konqueror: type fonts: / into Konqueror's location bar and this will display your installed fonts. To install a font, simply copy it into the appropriate folder - for fonts available to just yourself, or for system-wide fonts (available to all).
"
56579,"Standard X server not found; trying alternatives
"
56580,"Manage your Evolution plugins.
"
56581,"The text was not found.
"
56582,"The window type hint that is set on dock windows. This may affect the way your window manager decorates and handles dock windows.
"
56583,"Send the action to the instance highest in the window stacking order
"
56584,"Couldn't set credentials for
"
56585,"No email address specified
"
56586,"32 or more MB Printer Memory
"
56587,"Configure Feeds
"
56588,"Distribute baseline anchors of texts horizontally
"
56589,"Manual column widths have been enabled. You can switch back to automatic column sizes in the view menu.
"
56590,"Add class to favorites
"
56591,"IMAP service for on
"
56592,"What kind of random XML document would you like to create?
"
56593,"Kate - Advanced Text Editor
"
56594,"Used to store which plugin was used the last time files were sent using nautilus-sendto.
"
56595,"When a panel is deleted, the panel and its settings are lost.
"
56596,"AVI video
"
56597,"Select Trash Folder
"
56598,"The contents of folder are autogenerated. You cannot add or remove bookmarks under it manually.
"
56599,"Formatting will erase all data on the disk. Are you sure you wish to proceed?
"
56600,"Add a comment to selected images
"
56601,"Unable to authenticate via . The server  replied: 
"
56602,"Neither recipients nor passphrase specified.
"
56603,"Check your proxy server settings. If the connection still fails, there may be a problem with your proxy server or your network connection.
"
56604,"Enter an exponential number [E]
"
56605,"Cannot create calendar object:
"
56606,"Yes, you just have time to zip across the bottom, dodging all the enemies to get to the gold.
"
56607,"Download new themes.
"
56608,"The crypto engine returned no cleartext data.
"
56609,"Create circles, ellipses, and arcs
"
56610,"Provide chat room specific message histories.
"
56611,"Read a list of words and work out if a given word is in it
"
56612,"You can't move there!
"
56613,"Could not add layer to image.
"
56614,"Enter the color of the axis lines.
"
56615,"Accessibility support for GNOME has just been enabled.
"
56616,"People who have signed this key:
"
56617,"Photograph Noise Reduction Settings File to Load
"
56618,"Goes to the end of the line.
"
56619,"& Detect Window Properties
"
56620,"Always save in UTF-8 encoding (faster)
"
56621," is an unsupported encoding.
"
56622,"Override display DPI
"
56623,"Template Not Editable Placeholder
"
56624,"Adjust the text size
"
56625,"Select the polygon of which you want to construct the sides...
"
56626,"Toggle whether we prefix chat room messages with the name of the chat room.
"
56627,"Epiphany RDF bookmarks format
"
56628,"Unable to find docid in the help path
"
56629,"Would you like to try to configure the mouse? Note that you will need the root password for this.
"
56630,"d%% remaining to search
"
56631,"Determines which Amazon server cover images should be retrieved from.
"
56632,"Action to take when a device contains an autorun program/script.
"
56633,"Select an Image File to Add as a Pattern
"
56634,"Do you really want to discard your changes?
"
56635,"& SQL View
"
56636,"Close the find bar
"
56637,"Select sound file
"
56638,"Sets the external web browser to be used. This can be an absolute path or the name of an executable to search for in the user's PATH. If the command contains it will be replaced with the URL, else the URL will be appended to the command with a space separating the two.
"
56639,"Canceled fetching cover for.
"
56640,"This is a warmup for a later level. To get the gold at the right, descend onto the enemy's head, release him to the left, move left after him and, as you ride down on his head, dig right. You can then run in, get the gold and exit before the brick closes. If you move to the bottom right corner, you can get the enemy to fall into the hole containing gold.
"
56641,"Automatically launch editor when key is pressed in the mail composer.
"
56642,"Shift cells right
"
56643,"On every weekday: %(weekday)s at every minute between %(timefrom)s and %(timeto)s
"
56644,"Refresh after each file transfer
"
56645,"Disable quit
"
56646,"Always download remote files before opening in external programs
"
56647,"averaging period (-1 for default)
"
56648,"Whether to ask for confirmation when deleting files, or emptying Trash
"
56649,"Inserting clipboard contents...
"
56650,"(C) 2004, Joern Ahrens
"
56651,"Rougly outline the object to extract
"
56652,"Message may have not been sent because a timeout occurred:
"
56653,"Error connecting to server:
"
56654,"Error: Cannot open for writing:
"
56655,"Use abbreviated constellation names?
"
56656,"Can't fork gdmchooser process
"
56657,"Failed reading default value for schema:
"
56658,"Search again for the same string
"
56659,"Rotate 90° clockwise
"
56660,"Create a new meeting
"
56661,"Manually select packages to install in aptitude.
"
56662,"Message Sorting:
"
56663,"File transfer already started
"
56664,"Whether the ordinary PC speaker should be used instead of KDE's own notifications system.
"
56665,"Use your email address, and any other reminder you need about what this key is for.
"
